account_num,base,tenure, sessions ,duration,mega_bytes,case_count,comp_flag,train_flag,pcs_flag,holiday_flag,churn
3314231,ARLEOW,30, 199.00 ,208388.4335,72596.64258,0,0,1,0,1,1
7394221,ARHUAC,329, 622.00 ,486850.4698,796102.6973,0,0,0,0,0,0
8284910,ARHOUS,61, 178.00 ,218706.0499,147599.21,0,0,1,1,0,1
6486687,MCCLJN,184, 889.00 ,564271.6159,445200.4375,0,1,0,0,0,0
5189042,ARLEOW,61, 248.00 ,282180.9311,147583.4062,0,0,1,1,0,1
9373800,ARLEEE,123, 216.00 ,174385.8481,297582.873,0,0,1,0,0,0
9303930,AFKEES,212, 446.00 ,214259.6171,512801.9316,0,0,1,0,0,0
5975128,ARBENN,120, 432.00 ,298242.267,290244.3906,0,0,1,1,0,0
4339921,ARHUAC,61, 178.00 ,210280.6491,147526.4541,0,0,0,0,1,1
2251762,ARKNOX,30, 197.00 ,187669.951,72547.40428,0,0,1,1,0,1
6566613,ARCARS,157, 466.00 ,452735.7026,379643.7187,0,0,0,0,0,0
6155137,ARHUAC,154, 198.00 ,152639.1153,372299.998,0,0,0,0,0,0
6526315,AFLACK,153," 2,135.00 ",1758349.054,369866.6149,3,0,1,0,0,0
4163501,AFLACK,93, 325.00 ,315027.7507,224816.1084,0,0,1,0,1,0
3870719,ARBLSS,59, 56.00 ,58280.45007,142618.1455,0,0,0,0,0,1
3395905,FLGLCO,31, 98.00 ,47583.14956,74908.03711,0,0,1,1,0,1
4696572,ARHUAC,182, 705.00 ,483496.2296,439774.0078,0,0,0,1,0,0
4236685,AFKEES,243," 1,608.00 ",1313805.865,587160.3701,2,0,1,1,0,0
2267007,AFSHEP,122, 427.00 ,465722.3516,294765.3232,0,0,1,0,0,0
5524807,AFLACK,153, 545.00 ,416413.0826,369654.4922,0,0,1,0,0,0
2044313,FLGLCO,62, 145.00 ,37706.2835,149776.8652,0,0,1,1,0,1
3478312,ARHOUS,92, 97.00 ,111750.7995,222231.9922,0,0,1,1,0,0
9312067,ARBRAG,373," 1,960.00 ",1392741.301,900940.3134,0,1,0,1,0,0
5619083,AFSHEP,31, 76.00 ,45569.83334,74870.42188,0,0,1,1,0,1
4603126,ARLEEE,61, 206.00 ,216082.9498,147313.0459,0,0,1,0,1,1
5292902,ARHOUS,93, 191.00 ,229643.134,224580.5117,0,0,1,1,0,0
2985257,ARCAMP,62, 230.00 ,216150.2842,149698.2148,2,1,0,0,1,1
2759744,FLGLCO,158, 501.00 ,526671.5497,381464.4805,0,0,1,0,0,0
5997686,AFLACK,91, 596.00 ,313142.7493,219693.7782,3,0,1,1,0,0
2347199,AFSHEP,90, 389.00 ,304557.6014,217230.0527,0,0,1,0,1,1
8703342,FLGLCO,128," 1,175.00 ",946488.0194,308940.9414,0,0,1,0,1,0
4586333,AFLACK,92, 367.00 ,202279.2005,222043.375,0,0,1,1,0,0
4222944,ARHOUS,153, 424.00 ,288019.6674,369239.6875,0,0,1,0,0,0
8791422,ARLEEE,122, 212.00 ,160305.7344,294380.8457,0,0,1,1,0,0
8968071,ARHOUS,114, 473.00 ,507933.9823,275054.0723,0,0,1,1,0,0
8909459,MCCHPT,152, 332.00 ,279640.1168,366682.249,0,1,0,1,0,0
1701945,ARLEOW,61, 70.00 ,78505.48322,147140.7285,0,0,1,0,1,1
1597295,ARHUAC,153, 467.00 ,503558.7333,369051.7637,0,0,0,0,0,0
7442583,AFSHEP,64, 91.00 ,89060.81735,154373.8809,0,0,1,0,0,1
9455480,ARHOUS,122, 792.00 ,656327.3177,294273.1133,0,0,1,0,1,0
7978390,ARHOOD,123, 488.00 ,336899.3841,296684.8466,2,0,0,0,1,0
7162706,FLCHLS,30, 248.00 ,162547.0318,72361.9541,0,0,1,1,0,1
2761650,AFACDY,418," 1,084.00 ",850337.0666,1008207.541,0,0,1,0,0,0
4665323,ARLEEE,61, 129.00 ,150057.2822,147107.2539,0,0,1,0,1,1
9227535,ARHOUS,59, 193.00 ,93155.84955,142250.2334,1,0,1,0,0,1
3161970,ARHOUS,92, 302.00 ,208139.3337,221810.126,0,0,1,0,0,0
3533453,ARLEWS,59, 164.00 ,77518.79943,142230.0957,0,0,0,0,0,1
6793263,ARHOUS,93, 254.00 ,104397.1172,224172.8711,0,0,1,0,1,0
9821954,AFLACK,89, 260.00 ,167108.5002,214498.4853,0,0,1,1,0,1
8018301,AFLACK,92, 702.00 ,467066.7643,221724.8231,0,0,1,0,1,0
5225154,ARHOOD,212, 679.00 ,486320.5341,510878.5088,0,0,0,1,0,0
9728021,ARLEEE,90, 458.00 ,355124.5987,216820.9414,0,0,1,0,0,1
6561334,MCCLJN,367, 336.00 ,242593.0008,883817.331,0,1,0,0,0,0
7087289,FLGLCO,59, 153.00 ,78581.03414,142083.0879,0,0,1,0,0,1
9594683,TOKYO,457, 931.00 ,890962.3547,1100442.947,0,0,0,0,0,0
3160274,AFSHEP,123, 224.00 ,183089.2514,296164.4883,0,0,1,0,0,0
2483771,ARLEEE,92, 278.00 ,261840.1009,221520.541,0,0,1,0,1,0
6526158,ARLEEE,31, 97.00 ,64491.61659,74631.13867,0,0,1,0,0,1
5046521,ARLEEE,61, 83.00 ,109686.1832,146848.9082,0,0,1,1,0,1
5168301,MCCLJN,212, 494.00 ,289866.4992,510353.4248,1,1,0,0,0,0
5228707,FLGLCO,62, 155.00 ,149331.9164,149251.8877,0,0,1,0,0,1
4486535,ARHOUS,126, 366.00 ,363285.0646,303304.6728,0,0,1,0,1,0
6898462,ARBENN,181," 1,034.00 ",836040.284,435630.831,0,0,1,1,0,0
9323012,AFLACK,120, 252.00 ,267720.0826,288813.3828,0,0,1,1,0,0
4882585,ARHOUS,184, 880.00 ,392659.9337,442840.6483,0,0,1,0,0,0
9407202,MCCLJN,153, 290.00 ,285764.6179,368223.8984,0,1,0,1,0,0
6698147,ARHOUS,120, 565.00 ,609930.6682,288797.708,0,0,1,1,0,0
3192370,FLGLCO,59, 156.00 ,35908.61663,141991.5303,0,0,1,1,0,1
2137113,ARBRAG,214, 428.00 ,500751.7655,514945.9961,0,1,0,0,0,0
2795954,FBQTCO,94, 807.00 ,690261.1655,226151.9414,0,0,1,0,0,0
7459261,ARHOOD,330, 952.00 ,762330.9215,793827.9716,4,0,0,1,0,0
3073685,ARHOUS,184, 666.00 ,719354.4009,442583.7861,0,0,1,0,0,0
9262302,AFSHEP,90, 517.00 ,392021.7329,216460.206,0,0,1,0,0,1
9233299,FLGLCO,127, 298.00 ,284320.184,305445.7236,0,0,1,1,0,0
6551912,AREUST,122, 246.00 ,240841.0807,293343.4561,0,0,1,1,0,0
9235280,ARGORD,153, 374.00 ,333696.2151,367880.4824,0,0,0,0,0,0
4966961,ARHOOD,61, 250.00 ,174116.9161,146666.4961,0,0,0,0,0,1
6392213,MCCLJN,91, 149.00 ,130129.4336,218797.1045,0,1,0,1,0,0
8270119,ARHOUS,165, 227.00 ,151752.9497,396667.2891,0,0,1,1,0,0
4222202,AFLACK,90, 212.00 ,80849.49895,216348.2783,0,0,1,0,0,1
1096970,FLCHLS,30, 192.00 ,86205.58262,72110.51366,0,0,1,1,0,1
3735867,ARHOUS,122, 316.00 ,333484.4166,293219.248,0,0,1,1,0,0
7302979,ARPRES,98, 118.00 ,137907.8659,235511.7197,0,0,1,1,0,0
4544606,ARPRES,63, 69.00 ,86223.18259,151395.4199,0,0,1,1,0,1
5893039,MCCLJN,153, 467.00 ,367202.9503,367665.9287,0,1,0,1,0,0
4402885,AFSHEP,92, 217.00 ,242062.8657,221015.665,0,0,1,1,0,0
9238764,TOKYO,61, 86.00 ,44185.28281,146539.9355,0,0,0,0,1,1
1121180,ARKNOX,298, 490.00 ,460244.4815,715851.9062,1,0,1,0,0,0
4678334,ARLEEE,156, 281.00 ,284999.9994,374738.4795,0,0,1,0,0,0
4907426,ARBENN,176, 839.00 ,353086.9663,422733.9785,0,0,1,0,0,0
2190198,ARLEWS,31, 49.00 ,20699.23315,74458.01172,0,0,0,0,0,1
8418805,ARLEEE,61, 235.00 ,277785.8657,146493.6191,0,0,1,1,0,1
9551128,AFSHEP,92, 605.00 ,524329.6344,220930.8281,0,0,1,1,0,0
2433290,ARCAMP,211, 284.00 ,261180.6851,506591.6045,0,1,0,1,0,0
5968976,FLGLCO,120, 409.00 ,270673.549,288033.7529,0,0,1,1,0,0
5700480,FLCHLS,39, 142.00 ,132052.4995,93610.59472,0,0,1,0,0,1
6287543,FLCHLS,42, 129.00 ,110072.7164,100803.7568,0,0,1,0,0,1
1411867,ARKNOX,130, 294.00 ,217961.3007,311994.4228,0,0,1,0,1,0
4672715,MCCLJN,31, 125.00 ,118109.8171,74374.20703,0,1,0,0,0,1
9393001,AFSHEP,162, 890.00 ,600480.9687,388562.3418,1,0,1,1,0,0
2071303,ARHOUS,59, 310.00 ,372258.5181,141489.3955,0,0,1,0,0,1
1548984,MCCLJN,156, 201.00 ,198909.0172,374103.165,0,1,0,0,0,0
9533652,ARLEOW,59, 102.00 ,71420.20051,141460.8203,0,0,1,0,0,1
2501079,MCCLJN,121, 335.00 ,192977.652,290109.2256,0,1,0,0,0,0
5980122,ARCAMP,62, 304.00 ,177043.7986,148647.4912,0,1,0,0,0,1
9623075,MC29PM,134, 198.00 ,155369.7839,321262.874,0,0,0,1,0,0
7200514,ARPRES,274," 2,677.00 ",1313509.096,656882.3425,0,0,1,0,0,0
7366845,AFSHEP,122, 331.00 ,256519.7856,292437.3916,0,0,1,1,0,0
3146263,ARHOUS,212, 413.00 ,285717.1501,508120.1953,0,0,1,0,0,0
6566263,ARHOUS,122, 358.00 ,266002.4007,292385.043,0,0,1,0,0,0
8983032,ARBENN,61, 260.00 ,125595.4821,146182.3223,0,0,1,0,1,1
4152331,MCCLJN,112, 516.00 ,440667.8664,268367.1006,0,1,0,0,0,0
3099377,ARLEEE,153, 353.00 ,279098.3498,366463.8447,0,0,1,0,0,0
1485886,ARHOUS,273," 1,036.00 ",940387.0339,653842.1074,0,0,1,1,0,0
3805051,ARLEOW,61, 97.00 ,109570.4652,146096.499,0,0,1,0,0,1
5933277,FLGLCO,122, 460.00 ,404031.3164,292176.3925,0,0,1,0,0,0
3504513,MCCLJN,45, 162.00 ,126815.2331,107769.1279,0,1,0,0,1,1
8879320,ARBENN,31, 298.00 ,107992.9836,74232.47754,0,0,1,0,0,1
7896579,ARLEOW,31, 56.00 ,21464.13354,74231.7627,0,0,1,0,0,1
1945973,ARHOUS,120, 987.00 ,679873.2825,287339.084,0,0,1,1,0,0
9454488,FLGLCO,158, 703.00 ,700439.9183,378318.1641,0,0,1,0,1,0
9094327,AFKEES,153, 511.00 ,333976.45,366325.8184,2,0,1,0,0,0
9572552,ARCARS,431," 1,613.00 ",1173466.264,1031906.826,2,0,0,1,0,0
3828588,ARRILE,273, 388.00 ,359710.114,653522.9296,0,0,0,0,0,0
6652385,ARGORD,242, 789.00 ,403337.452,579209.5556,0,0,0,0,0,0
5248363,ARLEWS,158, 127.00 ,130856.3658,378125.4775,0,0,0,0,0,0
8370997,AFSHEP,151, 895.00 ,717363.063,361373.0625,0,0,1,0,0,0
4028798,MCQTCO,43, 178.00 ,151666.9506,102904.7549,0,0,0,0,0,1
9180418,ARHOUS,60, 185.00 ,165026.8656,143574.2148,0,0,1,0,0,1
7486240,AFNELL,183, 253.00 ,351265.4973,437857.9501,0,0,0,0,1,0
3980466,MCCLJN,153, 363.00 ,391446.7825,366074.3975,0,1,0,0,0,0
4993138,ARGORD,61, 70.00 ,20675.2169,145943.5313,0,0,0,1,0,1
9917933,ARGORD,61, 149.00 ,118675.1835,145942.2549,0,0,0,1,0,1
5160380,ARHOOD,61, 113.00 ,36268.8,145941.0674,0,0,0,0,0,1
1272646,FLGLCO,90, 487.00 ,198948.6004,215267.8525,0,0,1,1,0,1
4924202,ARHUAC,101, 56.00 ,65389.06589,241576.4082,0,0,0,1,0,0
3835094,ARHOUS,106, 508.00 ,488145.1143,253534.9922,0,0,1,1,0,0
8200869,AFSHEP,153, 313.00 ,379650.6656,365911.5039,0,0,1,0,0,0
1013233,ARHUAC,187, 317.00 ,379110.9482,447222.7051,0,0,0,0,0,0
4173095,FLGLCO,120," 1,103.00 ",588139.8196,286985.5349,0,0,1,1,0,0
2823111,AFLACK,68, 696.00 ,754853.8677,162600.4101,1,0,1,1,0,1
2998749,ARHOUS,123, 358.00 ,360071.7996,294081.6582,0,0,1,0,0,0
3884455,AFSHEP,136, 388.00 ,153995.816,325152.1006,0,0,1,0,1,0
4896087,MCQTCO,61, 344.00 ,202015.8842,145821.6709,0,0,0,1,0,1
4602273,MCCLJN,47, 409.00 ,142332.2669,112351.0869,0,1,0,0,0,1
9566838,FLGLCO,122, 599.00 ,457461.0196,291629.7148,0,0,1,0,0,0
5935263,FLGLCO,48, 373.00 ,322917.3517,114734.1885,0,0,1,0,0,1
8653015,ARLEEE,91, 189.00 ,240680.7019,217510.7637,0,0,1,1,0,0
7056686,ARLEEE,92, 328.00 ,330386.6189,219774.1933,0,0,1,0,0,0
7529355,AFACDY,212," 1,353.00 ",966384.4814,506356.1289,0,0,1,1,0,0
9116277,FBQTCO,91," 1,195.00 ",702916.8652,217284.9822,0,0,1,0,0,0
9797231,ARBLSS,31, 78.00 ,51087.06718,74012.43652,0,0,0,0,0,1
1556532,ARLEEE,61, 113.00 ,129987.1323,145613.3643,0,0,1,1,0,1
6860229,ARHOUS,92, 498.00 ,320070.7504,219612.665,0,0,1,0,1,0
2875070,ARHOUS,61, 135.00 ,89494.5664,145590.9658,0,0,1,0,0,1
4826017,FLGLCO,212, 765.00 ,816103.9177,505953.4462,0,0,1,1,0,0
6895491,ARBENN,120, 491.00 ,121335.1166,286386.749,0,0,1,1,0,0
7676135,ARKNOX,31, 127.00 ,111957.8996,73981.71679,0,0,1,0,0,1
9737504,AFKEES,59, 368.00 ,215913.6335,140795.4218,0,0,1,0,0,1
8473561,ARBRAG,251, 993.00 ,909121.4501,598970.1806,0,1,0,1,0,0
1528033,ARLEEE,186, 278.00 ,313545.4184,443847.3838,0,0,1,0,0,0
8072516,ARHOUS,151, 755.00 ,786664.3159,360281.1093,0,0,1,1,0,0
4172484,ARLEEE,92, 252.00 ,222257.6489,219461.2412,0,0,1,0,0,0
5159388,ARBRAG,310, 342.00 ,233905.4337,739478.6162,0,1,0,0,0,0
1437665,ARHUAC,122, 317.00 ,215855.1649,291008.7695,0,0,0,1,0,0
7702631,ARBENN,31, 114.00 ,94617.23469,73924.00097,0,0,1,0,1,1
7588509,ARLEEE,31, 109.00 ,68278.36661,73921.11328,2,0,1,1,0,1
7543786,MC29PM,273," 2,772.00 ",2152296.317,650913.3708,0,0,0,1,0,0
1805295,MC29PM,271, 581.00 ,556983.7167,646058.2236,0,0,0,0,0,0
1546822,ARHUAC,155, 390.00 ,325476.3975,369455.7871,0,0,0,0,0,0
3959779,ARHOOD,59, 268.00 ,241729.1845,140608.8398,0,0,0,0,0,1
5863234,ARHOUS,153, 148.00 ,154822.0316,364593.8447,0,0,1,0,0,0
5378323,AFNELL,70, 128.00 ,115000.4014,166798.8906,2,0,0,1,0,1
9729324,AFLACK,94, 676.00 ,457646.4482,223966.4404,0,0,1,0,0,0
5151729,ARHOUS,123, 714.00 ,683361.3307,292995.083,0,0,1,0,0,0
4477583,AREUST,151," 1,019.00 ",908544.8384,359646.6532,0,0,1,0,0,0
5665705,ARGORD,95, 156.00 ,150076.7,226252.3047,0,0,0,1,0,0
5471164,ARRILE,121, 264.00 ,271992.6158,288155.3066,1,0,0,0,0,0
5320153,ARBRAG,202, 478.00 ,406855.0827,481038.1787,0,1,0,0,0,0
5486416,ARLEOW,91, 419.00 ,486181.0988,216695.4131,0,0,1,0,0,0
9044067,AFSHEP,92, 491.00 ,342327.8,219051.3906,0,0,1,0,0,0
5268805,MCCLJN,335, 875.00 ,602744.5349,797629.0039,0,1,0,0,0,0
6113232,ARGORD,182, 413.00 ,352112.5663,433264.6543,0,0,0,0,0,0
2021193,ARHOUS,122, 403.00 ,379865.8993,290428.6074,0,0,1,1,0,0
8347265,MCCLJN,101, 263.00 ,236097.8322,240418.8252,0,1,0,1,0,0
4093478,FLGLCO,121, 284.00 ,60032.06709,288015.5342,0,0,1,0,1,0
2459178,AFSHEP,92, 835.00 ,795049.386,218945.5693,0,0,1,0,0,0
1968699,ARLEEE,31, 75.00 ,86545.20013,73767.67285,0,0,1,0,0,1
1462132,MCMIRA,31, 327.00 ,171835.4506,73766.62302,0,0,0,1,0,1
8170675,FBQTCO,54, 246.00 ,156297.75,128484.9365,0,0,1,1,0,1
1249365,ARBENN,31, 112.00 ,83118.0667,73757.53612,0,0,1,0,0,1
3942788,ARLEEE,89, 391.00 ,221880.9487,211746.036,0,0,1,1,0,1
8547729,AFKEES,92, 272.00 ,213118.298,218883.1621,0,0,1,1,0,0
8985448,FLARTS,35, 147.00 ,154499.5838,83258.14059,0,0,1,0,0,1
2652666,ARHUAC,30, 253.00 ,150953.7994,71359.49609,0,0,0,1,0,1
8836353,MCCLJN,92, 487.00 ,350634.234,218830.7803,0,1,0,0,0,0
6430370,TOKYO,153, 252.00 ,215572.9665,363909.9209,1,0,0,1,0,0
5998257,AFLACK,150, 630.00 ,537918.6168,356720.4267,0,0,1,1,0,0
7795944,ARKNOX,31, 111.00 ,19771.14999,73718.16113,0,0,1,0,0,1
3622817,TOKYO,214," 1,100.00 ",844429.5649,508849.1347,0,0,0,0,0,0
6832431,AREUST,120, 509.00 ,337228.0176,285323.9687,0,0,1,1,0,0
1145806,AFSHEP,179, 219.00 ,147137.2338,425587.6816,1,0,1,0,1,0
1572385,MC29PM,71, 99.00 ,103036.699,168784.3291,2,0,0,1,0,1
9794337,AREUST,153, 427.00 ,403907.3996,363644.8711,0,0,1,1,0,0
9206941,ARRILE,160, 206.00 ,199323.7659,380266.0801,0,0,0,0,1,0
2729156,ARLEEE,61, 290.00 ,246230.3833,144955.457,0,0,1,0,1,1
2055836,MCQTCO,32, 240.00 ,161567.4346,76041.7207,0,0,0,0,0,1
7227345,AFLACK,59, 226.00 ,182111.5344,140200.6475,0,0,1,0,0,1
3682775,AFKEES,123, 407.00 ,306395.0641,292278.5371,0,0,1,0,0,0
8075949,MCCLJN,185, 715.00 ,604435.0308,439602.6933,0,1,0,0,0,0
3233415,ARBRAG,212," 1,019.00 ",768725.9844,503757.957,0,1,0,1,0,0
8041281,FLGLCO,83, 199.00 ,147871.7173,197185.9697,0,0,1,1,0,1
9702688,AFACDY,181, 355.00 ,121774.4839,429990.7871,0,0,1,0,0,0
6486110,ARKNOX,59, 67.00 ,39092.29958,140145.2568,0,0,1,0,0,1
3493514,ARHOUS,123, 719.00 ,469368.4495,292161.4873,0,0,1,0,1,0
6974298,ARHOUS,153," 1,140.00 ",948306.0328,363403.6152,0,0,1,0,0,0
4679233,ARHOOD,459," 1,805.00 ",1527400.878,1090004.294,0,0,0,0,0,0
5285315,ARHOUS,40, 250.00 ,237977.1192,94988.67773,0,0,1,0,1,1
5005137,AREUST,122, 242.00 ,189233.1664,289704.042,0,0,1,1,0,0
9426447,AFKEES,61, 153.00 ,70519.11698,144827.5195,0,0,1,0,0,1
5589373,FLGLCO,153, 509.00 ,610591.5196,363198.4276,0,0,1,1,0,0
7134165,AFSHEP,123, 201.00 ,234660.1172,291920.7676,0,0,1,0,0,0
1102212,ARHOUS,132, 160.00 ,147886.4667,313249.627,0,0,1,0,0,0
8183326,FBQTCO,150, 633.00 ,129881.9326,355949.746,0,0,1,1,0,0
2033903,MCCLJN,59, 202.00 ,214628.0651,139997.5703,0,1,0,0,0,1
9870828,ARPOLK,191," 1,353.00 ",806533.7798,453193.4804,0,0,0,0,0,0
5298606,ARKNOX,61, 113.00 ,49535.99979,144713.3721,0,0,1,1,0,1
1043042,ARRILE,457," 1,489.00 ",1077737.932,1084103.715,0,0,0,0,0,0
9209304,AFKEES,92, 277.00 ,297020.5016,218240.5869,0,0,1,1,0,0
1149992,AFSHEP,61, 154.00 ,159132.8328,144698.3496,0,0,1,1,0,1
3310554,ARLEEE,123, 47.00 ,40418.26575,291725.4316,0,0,1,0,0,0
1325933,MCCLJN,123, 304.00 ,203909.083,291700.0264,0,1,0,0,0,0
2353007,AFLACK,91, 115.00 ,56982.1166,215805.3027,0,0,1,1,0,0
4101276,MCCLJN,365," 1,037.00 ",1149489.064,865536.8154,0,1,0,0,0,0
4631671,ARHOOD,120, 458.00 ,212172.9509,284552.4385,0,0,0,1,0,0
2174338,ARBLSS,123, 247.00 ,178778.446,291658.1221,0,0,0,0,0,0
2872834,ARRILE,92, 319.00 ,212836.9157,218125.7451,0,0,0,0,0,0
9878686,ARLEOW,76, 479.00 ,328125.9148,180180.5478,0,0,1,0,1,1
7527477,TOKYO,123, 345.00 ,258300.5025,291598.8545,0,0,0,1,0,0
1498517,TOKYO,111, 241.00 ,207082.3679,263039.3447,0,0,0,0,0,0
2029363,ARHOUS,152, 432.00 ,451179.1002,360152.6162,0,0,1,1,0,0
2390014,AFSHEP,192, 654.00 ,372258.9309,454866.247,0,0,1,0,0,0
5069255,MCCLJN,92, 457.00 ,391280.9483,217905.1816,0,1,0,0,0,0
7524381,ARLEOW,91, 155.00 ,117186.8838,215517.998,0,0,1,1,0,0
5320396,AFKEES,61, 36.00 ,30637.91626,144456.0488,0,0,1,1,0,1
8550436,FLGLCO,31, 51.00 ,39019.26699,73408.41602,0,0,1,0,0,1
2891823,MCCLJN,99, 711.00 ,660721.8684,234431.3916,0,1,0,1,0,0
7404226,ARLEEE,212, 641.00 ,586686.4645,502010.2588,0,0,1,0,0,0
4238705,AFSHEP,184, 527.00 ,693981.8822,435614.1865,0,0,1,0,0,0
8354957,AFKEES,132, 216.00 ,109556.6827,312496.2715,0,0,1,0,1,0
6471378,ARHUAC,70, 212.00 ,192476.7668,165717.1621,0,0,0,1,0,1
3572728,ARGORD,30, 69.00 ,69612.16682,71015.45605,0,0,0,1,0,1
3742393,ARCAMP,274," 1,228.00 ",1231497.967,648556.3866,0,1,0,0,0,0
2812345,ARHOUS,336," 1,760.00 ",1415534.968,795221.0224,1,0,1,1,0,0
1158327,AFSHEP,92, 849.00 ,368091.1349,217732.2206,0,0,1,1,0,0
9393628,ARHOUS,61, 307.00 ,265303.7321,144364.7305,0,0,1,1,0,1
3113893,ARKNOX,43, 200.00 ,136945.7337,101749.4785,0,0,1,0,0,1
7895170,AFKEES,153, 475.00 ,637370.2346,362022.3984,3,0,1,1,0,0
7269001,ARPOLK,153, 369.00 ,216194.5662,362020.3203,2,0,0,1,0,0
3993240,ARHOUS,212, 471.00 ,423233.4827,501617.4394,0,0,1,1,0,0
9535536,ARHOUS,212, 986.00 ,508692.0172,501569.4023,2,0,1,1,0,0
2797335,ARPRES,427," 6,112.00 ",2239410.668,1010030.232,0,0,1,0,0,0
5826460,TOKYO,61, 172.00 ,89714.36639,144289.9639,0,0,0,1,0,1
4064002,ARHOOD,194, 642.00 ,556726.1194,458727.2529,0,0,0,0,0,0
3426510,ARPRES,155, 294.00 ,264594.8659,366501.1777,1,0,1,0,0,0
1075111,AFSHEP,120, 740.00 ,663567.7994,283732.7246,0,0,1,1,0,0
9122350,MCCLJN,244, 345.00 ,339258.1651,576919.0586,0,1,0,0,0,0
4138752,ARBENN,31, 155.00 ,119715.9004,73291.37109,0,0,1,1,0,1
4893421,FLGLCO,120, 513.00 ,327315.6997,283687.5615,0,0,1,1,0,0
8832252,ARATTR,91, 163.00 ,143453.4665,215097.0527,0,0,1,1,0,0
9241456,AFLACK,123, 176.00 ,151488.0006,290714.8955,0,0,1,0,0,0
5705088,ARPOLK,30, 251.00 ,116655.9678,70903.58201,0,0,0,1,0,1
7297770,FBQTCO,242," 1,388.00 ",1243432.937,571915.1229,0,0,1,1,0,0
4609565,ARBLSS,69, 542.00 ,466465.902,163066.584,0,0,0,0,1,1
9057670,MCCLJN,303," 1,051.00 ",736648.2319,716060.4599,1,1,0,1,0,0
7160808,AFACDY,75, 204.00 ,159556.3664,177238.2851,0,0,1,1,0,1
6245045,ARKNOX,61, 207.00 ,124613.6494,144153.5732,0,0,1,1,0,1
6731503,ARBRAG,364," 1,289.00 ",1201208.734,860106.2441,0,1,0,0,0,0
4368970,ARBLSS,61, 142.00 ,131925.4513,144134.4727,1,0,0,1,0,1
4552349,FLGLCO,137," 1,314.00 ",1120450.518,323624.5878,0,0,1,0,0,0
1642802,ARHUAC,60, 249.00 ,241712.8148,141719.0566,0,0,0,0,0,1
6386206,MCCLJN,31, 27.00 ,25455.7995,73218.22461,0,1,0,0,0,1
5516626,MCCHPT,67, 262.00 ,322810.6856,158242.6016,1,1,0,1,0,1
1949508,AFSHEP,120, 752.00 ,683238.2394,283388.373,0,0,1,1,0,0
6551517,AFSHEP,183, 372.00 ,413635.7483,431954.6104,0,0,1,0,0,0
9069200,FLCHLS,60, 257.00 ,217711.1836,141600.1377,0,0,1,0,0,1
4090333,ARBRAG,30, 134.00 ,33986.54942,70798.53123,2,1,0,1,0,1
9309758,ARKNOX,60, 273.00 ,317392.9153,141565.8037,0,0,1,0,1,1
3895875,ARRILE,202, 285.00 ,246036.6826,476602.6611,0,0,0,1,0,0
9069983,MCCLJN,156, 397.00 ,408522.5841,368031.415,0,1,0,0,0,0
8354731,AFLACK,122, 496.00 ,446792.7121,287813.7803,0,0,1,1,0,0
5781409,MCCLJN,31, 157.00 ,131194.8488,73130.21191,0,1,0,0,0,1
2922918,AREUST,152, 698.00 ,556320.6652,358535.498,0,0,1,0,0,0
1791180,AFSHEP,84, 320.00 ,285531.0325,198124.2607,2,0,1,1,0,1
1431163,AFSHEP,183, 457.00 ,402265.9813,431613.1846,0,0,1,0,0,0
8286873,ARSILL,154, 165.00 ,140183.7162,363139.8564,0,0,0,0,0,0
8160506,ARBLSS,31, 137.00 ,146107.4494,73098.81346,0,0,0,0,1,1
4001467,ARBRAG,59, 158.00 ,83523.00001,139100.4326,0,1,0,0,0,1
2184054,ARHOUS,130, 943.00 ,833916.1492,306457.1162,0,0,1,0,0,0
7680713,ARKNOX,31, 752.00 ,714290.6143,73077.16405,0,0,1,0,1,1
7241761,ARHUAC,122, 232.00 ,230899.7815,287589.4619,0,0,0,1,0,0
8336313,ARATTR,31, 105.00 ,69054.68402,73075.83203,0,0,1,0,0,1
9850595,ARGORD,121, 303.00 ,245686.4181,285221.1592,0,0,0,0,0,0
2223814,ARHOUS,122, 248.00 ,67870.3495,287577.001,0,0,1,0,1,0
8553889,ARPRES,129, 137.00 ,161639.5989,304065.0996,0,0,1,0,0,0
4150100,AFACDY,365," 1,299.00 ",1176615.82,860048.3213,0,0,1,0,0,0
4774851,AREUST,181, 691.00 ,681058.1487,426430.9561,0,0,1,0,0,0
1829113,FLGLCO,91, 685.00 ,367193.2161,214390.9237,0,0,1,0,0,0
7317911,AFSHEP,33, 493.00 ,374235.2314,77744.67666,0,0,1,0,0,1
9621309,FLGLCO,31, 89.00 ,77835.65008,73030.49219,0,0,1,0,0,1
8415286,MCCLJN,31, 291.00 ,238763.2179,73027.83006,0,1,0,0,0,1
8965239,AFLACK,90, 262.00 ,204512.4002,212011.6055,0,0,1,1,0,1
4871126,ARLEOW,62, 302.00 ,263320.5666,146025.459,0,0,1,0,0,1
2196544,FLGLCO,61, 154.00 ,132442.2684,143651.1191,0,0,1,1,0,1
7950991,ARHOOD,30, 104.00 ,49518.59946,70644.72851,0,0,0,1,0,1
7702548,FLGLCO,150, 805.00 ,628480.8004,353223.3769,1,0,1,0,0,0
6408135,ARLEEE,61, 365.00 ,422234.1829,143634.7695,0,0,1,1,0,1
6016606,ARHOOD,92, 268.00 ,203349.7343,216605.8555,0,0,0,0,0,0
1699417,ARBLSS,125, 114.00 ,50468.86669,294233.3887,0,0,0,1,0,0
